phenotype,gene,gene_chromosome,gene_inheritence,syndrome,phenotype_description,phenotype_name,phenotype_url,gene_url,gene_url_lynx,gene_url_ucsc,syndrome_features,syndrome_inheritence,syndrome_name,syndrome_synonyms,syndrome_url
BFPP,RAB3GAP1,3,AR,Warburg_Micro,Polymicrogyria affecting the frontal and parietal lobes bilaterally,Bilateral frontoparietal polymicrogyria,https://www.dbdb.urmc.rochester.edu/phenotypes/BFPP?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/RAB3GAP1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=RAB3GAP1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=RAB3GAP1,"Microcephaly, microphthalmia, microcornea, congenital cataract, mental retardation, hypogenitalism",AR,Warburg Micro syndrome,Micro Syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/Warburg_Micro?content-type=text/html
BPSPMG,AKT3,2,AD/de novo,MPPH,"Polymicrogyria centered around the perisylvian region(s). This is the most common pattern of polymicrogyria (60%), and 85% are bilateral.",Bilateral perisylvian polymicrogyria,https://www.dbdb.urmc.rochester.edu/phenotypes/BPSPMG?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/AKT3?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=AKT3,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=AKT3,"Megalencephaly, with head circumference +3 to +4 SD above the mean, bilateral polymicrogyria, postaxial polydactyly, hydrocephalus",AD/de novo,Megalencephaly polymicrogyria polydactyly hydrocephalus syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/MPPH?content-type=text/html
BPSPMG,PIK3CA,2,"Postzygotic/Mosaic (most), AD/de novo (rare)",MCAP,"Polymicrogyria centered around the perisylvian region(s). This is the most common pattern of polymicrogyria (60%), and 85% are bilateral.",Bilateral perisylvian polymicrogyria,https://www.dbdb.urmc.rochester.edu/phenotypes/BPSPMG?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PIK3CA?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PIK3CA,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PIK3CA,,"Postzygotic/Mosaic (most), AD/de novo (rare)",Megalencephaly capillary malformation syndrome,Megalencephaly-Cutis Marmorata Telangiectatica Congenita,https://www.dbdb.urmc.rochester.edu/syndromes/MCAP?content-type=text/html
BPSPMG,PIK3R2,2,AD/de novo,MPPH,"Polymicrogyria centered around the perisylvian region(s). This is the most common pattern of polymicrogyria (60%), and 85% are bilateral.",Bilateral perisylvian polymicrogyria,https://www.dbdb.urmc.rochester.edu/phenotypes/BPSPMG?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PIK3R2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PIK3R2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PIK3R2,"Megalencephaly, with head circumference +3 to +4 SD above the mean, bilateral polymicrogyria, postaxial polydactyly, hydrocephalus",AD/de novo,Megalencephaly polymicrogyria polydactyly hydrocephalus syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/MPPH?content-type=text/html
CAVMALF,CCM2,3,AD/de novo,,Hereditary intracranial vascular malformations.,Cerebral cavernous malformations,https://www.dbdb.urmc.rochester.edu/phenotypes/CAVMALF?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/CCM2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=CCM2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=CCM2,,,,,
CAVMALF,KRIT1,3,AD/De novo,,Hereditary intracranial vascular malformations.,Cerebral cavernous malformations,https://www.dbdb.urmc.rochester.edu/phenotypes/CAVMALF?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/KRIT1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=KRIT1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=KRIT1,,,,,
CAVMALF,PDCD10,3,AD/De novo,,Hereditary intracranial vascular malformations.,Cerebral cavernous malformations,https://www.dbdb.urmc.rochester.edu/phenotypes/CAVMALF?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PDCD10?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PDCD10,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PDCD10,,,,,
CBLA,BCAP31,3,XL,,"A small cerebellum with enlarged fissures compared to the folia, or if the cerebellum has undergone progressive loss of volume.",Cerebellar atrophy,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLA?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/BCAP31?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=BCAP31,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=BCAP31,,,,,
CBLA,EXOSC3,3,AR,,"A small cerebellum with enlarged fissures compared to the folia, or if the cerebellum has undergone progressive loss of volume.",Cerebellar atrophy,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLA?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/EXOSC3?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=EXOSC3,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=EXOSC3,,,,,
CBLA,GRID2,3,AR,,"A small cerebellum with enlarged fissures compared to the folia, or if the cerebellum has undergone progressive loss of volume.",Cerebellar atrophy,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLA?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/GRID2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=GRID2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=GRID2,,,,,
CBLA,PIGA,3,XL,FCCS,"A small cerebellum with enlarged fissures compared to the folia, or if the cerebellum has undergone progressive loss of volume.",Cerebellar atrophy,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLA?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PIGA?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PIGA,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PIGA,"Neurodegeneration, seizures, cutaneous abnormalities, systemic iron overload",XL,Ferro-Cerebro-Cutaneous syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/FCCS?content-type=text/html
CBLA,PIGN,3,AR,,"A small cerebellum with enlarged fissures compared to the folia, or if the cerebellum has undergone progressive loss of volume.",Cerebellar atrophy,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLA?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PIGN?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PIGN,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PIGN,,,,,
CBLA,PLA2G6,2,AR,INAD,"A small cerebellum with enlarged fissures compared to the folia, or if the cerebellum has undergone progressive loss of volume.",Cerebellar atrophy,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLA?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PLA2G6?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PLA2G6,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PLA2G6,"Developmental regression, hypotonia, and progressive spastic tetraparesis. Strabismus, nystagmus, optic atrophy and cerebellar atrophy are common.",AR,Infantile neuroaxonal dystrophy,PLA2G6-Associated neurodegeneration,https://www.dbdb.urmc.rochester.edu/syndromes/INAD?content-type=text/html
CBLA,QARS,3,AR,,"A small cerebellum with enlarged fissures compared to the folia, or if the cerebellum has undergone progressive loss of volume.",Cerebellar atrophy,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLA?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/QARS?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=QARS,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=QARS,,,,,
CBLA,SYNE1,2,AR,ARCA1,"A small cerebellum with enlarged fissures compared to the folia, or if the cerebellum has undergone progressive loss of volume.",Cerebellar atrophy,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLA?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/SYNE1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=SYNE1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=SYNE1,"Cerebellar ataxia, dysarthria, abnormal eye movements",AR,Autosomal recessive cerebellar ataxia type 1,Cerebellar ataxia of Beauce,https://www.dbdb.urmc.rochester.edu/syndromes/ARCA1?content-type=text/html
CBLA,TBC1D24,3,AR,,"A small cerebellum with enlarged fissures compared to the folia, or if the cerebellum has undergone progressive loss of volume.",Cerebellar atrophy,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLA?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TBC1D24?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TBC1D24,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TBC1D24,,,,,
CBLH,BRF1,2,AR,,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/BRF1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=BRF1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=BRF1,,,,,
CBLH,CASK,1,XL,,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/CASK?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=CASK,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=CASK,,,,,
CBLH,CDK5,3,AR,,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/CDK5?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=CDK5,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=CDK5,,,,,
CBLH,DAB1,2,AR,,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/DAB1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=DAB1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=DAB1,,,,,
CBLH,OPHN1,1,XL,,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/OPHN1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=OPHN1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=OPHN1,,,,,
CBLH,PI4KA,3,AR,,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PI4KA?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PI4KA,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PI4KA,,,,,
CBLH,PITX2,3,AD/de novo,Axenfeld_Rieger,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PITX2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PITX2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PITX2,"A spectrum of ocular anomalies that includes prominent and anteriorly displaced line of Schwalbe, attached strands of peripheral iris, displaced pupils, atypical coloboma, polycoria. Increased risk of glaucoma. Facial dysmorphism includes maxillary hypoplasia, receding chin, and hypodontia.",AD,Axenfeld-Rieger syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/Axenfeld_Rieger?content-type=text/html
CBLH,PMM2,1,AR,CDG_Ia,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PMM2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PMM2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PMM2,"Characteristic dysmorphism, intellectual disability, inverted nipples, abnormal subcutaneous fat distribution, and cerebellar hypoplasia",AR,Congenital disorder of glycosylation type Ia,,https://www.dbdb.urmc.rochester.edu/syndromes/CDG_Ia?content-type=text/html
CBLH,PTF1A,3,AR,,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PTF1A?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PTF1A,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PTF1A,,,,,
CBLH,RBM10,3,XL,TARP,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/RBM10?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=RBM10,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=RBM10,"Talipes equinovarus, atrial septal defect (ASD), Robin sequence (micrognathia, glossoptosis, and cleft palate), and persistence of the left superior vena cava",XL,TARP syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/TARP?content-type=text/html
CBLH,RELN,1,AR,,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/RELN?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=RELN,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=RELN,,,,,
CBLH,TUBA1A,1,AD/de novo,,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TUBA1A?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TUBA1A,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TUBA1A,,,,,
CBLH,VLDLR,1,AR,,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/VLDLR?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=VLDLR,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=VLDLR,,,,,
CBLH,VLDLR,3,AR,CAMRQ,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/VLDLR?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=VLDLR,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=VLDLR,Nonprogressive cerebellar ataxia and intellectual disability,AR,"Cerebellar ataxia, mental retardation, and dysequilibrium syndrome",Dysequilibrium syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/CAMRQ?content-type=text/html
CBLH,WDR81,3,AR,CAMRQ,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/WDR81?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=WDR81,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=WDR81,Nonprogressive cerebellar ataxia and intellectual disability,AR,"Cerebellar ataxia, mental retardation, and dysequilibrium syndrome",Dysequilibrium syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/CAMRQ?content-type=text/html
CBLH,ZIC4,1,AD/de novo,,A small cerebellum with fissures of normal size compared to the folia.,Cerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/ZIC4?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=ZIC4,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=ZIC4,,,,,
CBLVH,CC2D2A,2,AR,COACH,The rostrocaudal size of the vermis should normally run from the intercollicular sulcus (midway between the superior colliculi and inferior colliculi of the quadrigeminal plate) to the obex on the midline sagittal image.,Cerebellar vermis hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLVH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/CC2D2A?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=CC2D2A,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=CC2D2A,"COACH stands for Cerebellar vermis hypoplasia, Oligophrenia, Ataxia, ocular Coloboma, and Hepatic fibrosis.",AR,COACH syndrome,A subtype of Joubert syndrome related disorders,https://www.dbdb.urmc.rochester.edu/syndromes/COACH?content-type=text/html
CBLVH,FOXC1,1,AD/de novo,Axenfeld_Rieger,The rostrocaudal size of the vermis should normally run from the intercollicular sulcus (midway between the superior colliculi and inferior colliculi of the quadrigeminal plate) to the obex on the midline sagittal image.,Cerebellar vermis hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/CBLVH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/FOXC1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=FOXC1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=FOXC1,"A spectrum of ocular anomalies that includes prominent and anteriorly displaced line of Schwalbe, attached strands of peripheral iris, displaced pupils, atypical coloboma, polycoria. Increased risk of glaucoma. Facial dysmorphism includes maxillary hypoplasia, receding chin, and hypodontia.",AD,Axenfeld-Rieger syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/Axenfeld_Rieger?content-type=text/html
